observation_date,ticker,base_model_id,anchor_probability,target_outperform,market_return_1d,benchmark_relative_return_1d,return_z_20,relative_return_z_20,volume_z_20,intraday_range_pct,sec_filing_freshness,sec_is_8k_6k,sec_is_10q,sec_is_10k_family,yield_curve_change,hy_spread_change,macro_freshness
2016-02-15,SIM,efd41fec7d9d24fd,0.5037955281519707,0,0.3645857952682487,-0.21025089589299395,0.2221634553756336,0.5135906129643643,0.2023222125875438,-0.08890786016914351,0.14821146169109056,0.0,0.0,0.0,0.5919377435720385,0.399229307538929,0.7059135936709007
2016-02-17,SIM,efd41fec7d9d24fd,0.5045257793541228,1,-0.17953205663450286,-0.16160309665310524,0.8768453519277724,-0.03580899943263642,0.16617690949080985,0.5162729369776496,0.1436375697361224,0.0,0.0,0.0,0.787068693657972,0.4123895572709394,0.9481506566355644
2016-02-19,SIM,efd41fec7d9d24fd,0.5261675102242745,1,-0.8818909129200612,0.16336612735207706,0.2740382827081588,0.337330539726446,0.7398848004514701,0.2128980455770216,0.08672121559432056,0.0,0.0,0.0,0.9700887712413679,-0.5277663455303775,0.9256121246907485
2016-02-21,SIM,efd41fec7d9d24fd,0.534969334024947,0,0.1496607979647106,0.14288154418296908,-0.041355218784738294,0.3042356942154617,-0.6010907006195487,0.013675935549383175,0.1820586019012179,0.0,0.0,0.0,0.7124601301675086,-0.7635550792002693,0.9604034608753378
2016-02-23,SIM,efd41fec7d9d24fd,0.5014872314794834,1,-0.12249682479793012,-0.2549629994520701,0.7712492429333669,-0.5335408116033237,0.305266583316619,0.39414004843247674,0.17745401900137348,0.0,0.0,0.0,-0.18437461985612397,-1.317727811057631,0.8715879289405353
2016-02-25,SIM,efd41fec7d9d24fd,0.4837303066072735,1,0.2347724214054275,-0.19427487073709285,-0.9757439670677759,0.7147234580505192,-0.18560379443949904,-1.247093053445127,0.08357884967210048,0.0,0.0,0.0,0.40348637381547453,-0.3486137053255165,0.5946105614807209
2016-02-27,SIM,efd41fec7d9d24fd,0.5252661791383162,1,0.7969694389154235,0.010526626541201053,0.27128975987554105,0.14629909969072916,0.3233056333649235,-0.056746260720756364,0.05506198522744626,0.0,0.0,0.0,-0.8322310864064022,0.17506364521446857,0.8554770390557404
2016-02-29,SIM,efd41fec7d9d24fd,0.5004040026045646,0,-0.08511984825846908,-0.19565177687049262,0.20370043791159057,0.686572745192426,0.8224470220540492,-0.6038241022295383,0.14054571485190734,0.0,0.0,0.0,0.18186514646511875,-0.6673150183066159,0.8162663508032271
2016-03-02,SIM,efd41fec7d9d24fd,0.47152633896880813,0,0.8501301138053485,-0.40985981948038447,-0.5291158762736854,-0.5830660089023663,-0.5939002279100335,-0.23790694756073924,0.15665014753146,0.0,0.0,0.0,0.609993474614333,0.21195453814751963,0.5096421987035752
2016-03-04,SIM,efd41fec7d9d24fd,0.5592212312748719,1,-0.20369918553462013,0.0017757965530312558,-0.4396544998171534,-1.5730292029904005,-1.1208685315969535,-0.16453504421316148,0.13601449277798236,0.0,0.0,0.0,0.062054945924139175,-0.36498591253222423,0.6158483897214573
2016-03-06,SIM,efd41fec7d9d24fd,0.5068533659966897,0,0.5511188469104703,-0.026161966829147627,0.21609224634296634,-0.012150323099147186,0.6749473256839221,-0.29198811046555306,0.11265149409439792,0.0,0.0,0.0,-0.20649193947766,0.6655497645822409,0.42942704691210787
2016-03-08,SIM,efd41fec7d9d24fd,0.4953225029392228,0,-0.1530995566493406,0.2320290975375224,-0.21816244190442696,-0.22217342046817318,0.45095933905415925,-0.9669222117042333,0.05436405431090521,0.0,0.0,0.0,-0.48344760692528577,0.8944560334879871,0.7195144565817506
2016-03-10,SIM,efd41fec7d9d24fd,0.4666071769561693,1,-1.3369589963236652,0.09876929252377689,-0.2972138418792134,0.020904359845532655,0.3670139865020005,-0.28481475178358684,0.09056794929094698,0.0,0.0,0.0,0.3861684865600765,-0.24886142184451052,0.4905616232541829
2016-03-12,SIM,efd41fec7d9d24fd,0.5207262858996613,1,-0.46908464640984443,-0.2682698349443387,-0.7137115168385095,0.306680421847692,-0.21281658512243146,-0.4758679103321505,0.6384790589582459,0.0,0.6384790589582459,0.0,0.47354560828868425,0.5839753461302899,0.5925902866114513
2016-03-14,SIM,efd41fec7d9d24fd,0.5151921365153657,1,-0.15504079080096103,-0.3802615055939898,0.050161206101365756,0.6316523675899409,0.2928709301489575,0.2109105197440172,0.19235603866359183,0.0,0.0,0.0,1.0150362705766522,-0.9796615807034467,0.5386324979189911
2016-03-16,SIM,efd41fec7d9d24fd,0.4975570410349328,1,0.05131485651618356,-0.24146266826666643,-0.23032290488189724,-0.37866024089658673,0.8508198277519311,-0.24635833495161083,0.06284633018212256,0.0,0.0,0.0,-0.8754682376859663,-0.6070305849742744,0.9389568948377216
2016-03-18,SIM,efd41fec7d9d24fd,0.5028370479002906,0,0.6782371308242674,-0.988903378214166,0.5631981525616853,-0.29003959778555966,0.2028569916995291,-0.7476640987071766,0.06596435746028077,0.0,0.0,0.0,-0.8320060152557308,0.34697094962175296,0.5718887092640332
2016-03-20,SIM,efd41fec7d9d24fd,0.5215722701621331,0,0.6811502281006927,0.20006650653245528,0.40193698442211573,-0.1385879900615823,-0.3970429422522791,-0.06416649560978901,0.09518143391769307,0.0,0.0,0.0,-0.45555883364282823,0.5772080192584121,0.6047787611199797
2016-03-22,SIM,efd41fec7d9d24fd,0.5119294681245803,1,0.9100789712641015,0.42985893133747244,-0.08810785605884694,0.23932352310975769,-0.36738346055804727,0.5047796184303607,0.04349711557740657,0.0,0.0,0.0,-0.18832283356363083,0.23578706574709757,0.9761012247220535
2016-03-24,SIM,efd41fec7d9d24fd,0.5286257092479736,0,-0.8488854186864396,-0.09624412681655292,-0.10072578175412093,0.3829786177970227,0.38834682736012005,-0.12986362838909177,0.1257518991874036,0.0,0.0,0.0,-0.0934723725418244,0.4261166835579453,0.9097705805007391
2016-03-26,SIM,efd41fec7d9d24fd,0.49947011801774815,0,-1.2247749415468954,0.02319474270531144,0.4639786392215674,-0.09846395808066243,0.1238765401007894,0.4757504490771221,0.07882441916918054,0.0,0.0,0.0,0.1827007713600388,0.14767347159313418,0.928876142611828
2016-03-28,SIM,efd41fec7d9d24fd,0.4996483652146505,0,0.6012384688063008,-1.5077996547391044,-0.6853410173401867,-0.037803111030152645,-0.46041716309735276,0.4258677727718751,0.0139536999148427,0.0,0.0,0.0,-0.07903136822015328,0.07327716389349459,0.5615050485024784
2016-03-30,SIM,efd41fec7d9d24fd,0.45283959421264675,1,0.3785602850586678,-0.5227865608121163,-0.5408413318565842,-0.27707042714669866,0.1850007025971992,-0.34572691881423795,0.048792247841494656,0.0,0.0,0.0,0.44106056333792903,-0.11680846100818548,0.9498931984868395
2016-04-01,SIM,efd41fec7d9d24fd,0.4835939157860707,0,-0.7872816482214643,-0.5944413782973635,0.10708822997022334,0.05263693376303344,-0.07403102566250477,0.6735676214202954,0.11238334563343039,0.0,0.0,0.0,0.9690894597524257,0.4054170199695108,0.7936770100965795
2016-04-03,SIM,efd41fec7d9d24fd,0.47919640883055703,1,-0.6200934435472624,-0.09185882437352619,-0.655134195244824,-0.3584613442827949,-0.6779960429310887,0.35520149836481274,0.07050505002714265,0.0,0.0,0.0,-0.9942904381290962,-0.10415001754471562,0.8840837511820452
2016-04-05,SIM,efd41fec7d9d24fd,0.4993159880344982,0,-0.3100051073669431,-0.5909462785227362,0.5743254260646709,0.7708376534309883,1.4219019411359255,0.012245933026102745,0.10183855424753233,0.0,0.0,0.0,0.3619276614270914,0.7559707423435156,0.945085573342564
2016-04-07,SIM,efd41fec7d9d24fd,0.5022961922185281,0,-0.12456075624734408,0.10897359564622226,0.38621497264195276,-0.6094617909890447,-0.09975692297556836,0.6233498360944519,0.07554557151450669,0.0,0.0,0.0,-1.412700435669952,-0.2636742179580815,0.4947141786778118
2016-04-09,SIM,efd41fec7d9d24fd,0.5148621628306931,0,-0.9232613203180059,-0.43868427076338457,0.6339275137241365,0.45718209787383424,-0.015648207189248736,1.05329465107491,0.15834321307177515,0.0,0.0,0.0,-0.3416330378350156,-0.43648470997261396,0.9369021666384243
2016-04-11,SIM,efd41fec7d9d24fd,0.5646462244794473,1,0.7102653168259692,-0.223315025183199,-0.2654377682127566,-0.03638283882752945,-0.2529222514206839,-0.6703974245083375,0.13701711694209887,0.0,0.0,0.0,-0.0525841138025333,1.1200220963294156,0.8054696293566629
2016-04-13,SIM,efd41fec7d9d24fd,0.5899278815116313,1,0.2562158255379329,0.4544481636610662,-0.9666377497972558,-1.1944666017774404,0.1257947833932871,-0.36199800266754273,0.6240435002191468,0.0,0.6240435002191468,0.0,-0.2529157651026424,0.3635861944098201,0.9804440251988431
2016-04-15,SIM,efd41fec7d9d24fd,0.5841915144707986,1,1.1840229550898715,0.8027248508768138,0.05733950000057983,-0.5178905129598586,0.05245361580972776,0.4916997280362313,0.011856081956204424,0.0,0.0,0.0,-0.361385322629343,-0.9439136018880948,0.8310398676673969
2016-04-17,SIM,efd41fec7d9d24fd,0.5868011791929878,1,0.13529859321223248,-0.1256926426089111,0.7521108891906484,-1.0794313444877466,-0.03732450138665326,0.21638870401818563,0.10493361226004017,0.0,0.0,0.0,-0.006989483727511379,0.40019891608634267,0.7621721610800939
2016-04-19,SIM,efd41fec7d9d24fd,0.5299057308380032,1,0.26608160610747,0.07332970334583616,-0.04290901929861121,-0.023448580728134598,-0.9917620433240993,0.21744974464028607,0.1871042977608096,0.0,0.0,0.0,0.2867013959274927,0.3527735454141165,0.993856685107626
2016-04-21,SIM,efd41fec7d9d24fd,0.6289146880381725,1,1.4134148029185096,-0.15977403054796857,0.13926427635582966,-0.15396970664568801,-0.7380074846903608,0.4490632480587113,0.04595609763283506,0.0,0.0,0.0,-0.2683088873291734,1.2492967216704307,0.7792520285555922
2016-04-23,SIM,efd41fec7d9d24fd,0.6022974599580648,1,0.5523219493317656,-0.21286383950493853,1.1103994568626565,-1.4267742913887937,-0.25130598693335787,-0.3424548992618679,0.1409098247889266,0.0,0.0,0.0,-0.084208216710765,-0.6911225532806933,0.6732585038868331
2016-04-25,SIM,efd41fec7d9d24fd,0.5682053288336738,1,1.3250836735339406,0.4195097404556093,0.6594613210308227,-0.0929302099859815,1.0253750782440223,-0.18044595996652296,0.1283917573487888,0.0,0.0,0.0,-0.06059157806818262,-0.029953125092367083,0.8813484797113744
2016-04-27,SIM,efd41fec7d9d24fd,0.532245088564458,0,-0.2283054006095585,0.10335826891236341,0.8628852354672167,0.6347622880683231,-0.014878787894999097,-0.9871644612449875,0.06268810179476601,0.0,0.0,0.0,-0.6536249161750874,0.4958590475015638,0.6995301195046426
2016-04-29,SIM,efd41fec7d9d24fd,0.5189431674772866,0,-0.39475144215613533,-0.39549761556346874,0.33656429569276664,0.37555235110058877,-0.09315121745761605,-0.2171681967220218,0.8025093207630183,0.8025093207630183,0.0,0.0,-1.3573016752507672,-0.03638412445373235,0.6334331140391977
2016-05-01,SIM,efd41fec7d9d24fd,0.5060294181768665,0,-1.1193363210076346,-0.7526022228761875,0.15651734497191158,-0.09697200868033401,1.4510412627401144,0.19059623476522883,0.0688945592201357,0.0,0.0,0.0,-0.09220726721622113,0.2138645142238147,0.9455598485007654
2016-05-03,SIM,efd41fec7d9d24fd,0.5421237407952043,1,-1.2105729299948387,-0.2827396751793587,0.13660063646335963,-0.006063758596171821,0.2425568622218959,0.49109201692928106,0.03690844032053588,0.0,0.0,0.0,-0.7310393319401955,-0.7436136352117056,0.979603136501673
2016-05-05,SIM,efd41fec7d9d24fd,0.5267250822140226,0,-0.10680303169343187,-0.19454023836505407,0.3743951021690363,-0.15225823817437575,0.8925715975447897,0.26265521666212804,0.05449250462495432,0.0,0.0,0.0,-0.44359142456714756,-0.044735651961458275,0.515525227140595
2016-05-07,SIM,efd41fec7d9d24fd,0.5316357302925595,0,-0.22067491647344717,0.22651846737711542,0.5562212232272432,0.17720211235400288,-0.3898551190324102,-0.36735861050516694,0.14777601681200228,0.0,0.0,0.0,0.9200208397465488,0.7967873883936836,0.852789572640494
2016-05-09,SIM,efd41fec7d9d24fd,0.5088158141332954,0,-0.2603672184176344,-0.4939351222925264,-0.49449049143880297,0.1499153271141901,-0.31332530201356984,-0.22135349006502814,0.7525252063728955,0.7525252063728955,0.0,0.0,-0.7497941990992438,0.3536802216722598,0.4127348259083722
2016-05-11,SIM,efd41fec7d9d24fd,0.5096980235684087,1,-0.5413379131917393,-0.43274931110150405,0.3637902608889956,0.0488410270770356,0.49699563419474535,-0.11685749415657952,0.03514464457902753,0.0,0.0,0.0,-0.7470613429156738,0.9212288978359559,0.858151931965283
2016-05-13,SIM,efd41fec7d9d24fd,0.48644276186357327,0,-0.06999590161502978,-0.9162114993244046,0.527787268346104,0.15013840120462002,-0.3036983011486777,-0.5692526705134585,0.030442650828675144,0.0,0.0,0.0,-1.102993864545275,0.09214386391031511,0.7709652667920492
2016-05-15,SIM,efd41fec7d9d24fd,0.5415843812635411,0,-0.10131842352436717,0.26618363248598365,0.7682253361549671,0.10575645154557252,1.328474454966226,0.0335316518873831,0.05844895696405814,0.0,0.0,0.0,-0.08852792254969706,0.3754386969035476,0.6770132168154532
2016-05-17,SIM,efd41fec7d9d24fd,0.49747369260482593,0,0.07248452368686259,-0.4750974648575382,-0.8747209392321379,-0.5043612575190195,-0.8158765444217686,-0.835745007089964,0.07490848652834992,0.0,0.0,0.0,0.3210382813186825,-0.25784313972801515,0.5481198970011879
2016-05-19,SIM,efd41fec7d9d24fd,0.5197668090815948,0,-0.06021478801512368,-0.6290861096660554,-0.01574311958090924,-0.31414014113003474,0.810754970303175,0.2800386338996896,0.14692050145502683,0.0,0.0,0.0,0.762836790342618,-0.36266477521850654,0.5831239820307121
2016-05-21,SIM,efd41fec7d9d24fd,0.5264361083817419,1,0.04940778889777801,-1.02017482326864,0.6049363385228818,0.553103288215025,-1.097468919867745,0.24995754213509813,0.10582872735855194,0.0,0.0,0.0,-0.015677716203874297,-0.907131429151177,0.7488652772622335
2016-05-23,SIM,efd41fec7d9d24fd,0.5390431568448406,1,0.5858068000107031,-0.9589206996326103,-0.2927161674740468,0.5353446677141589,0.18183638615891276,0.13076851424441177,0.07369424656971527,0.0,0.0,0.0,1.1317476968918092,0.4095661325062885,0.41968778404145624
2016-05-25,SIM,efd41fec7d9d24fd,0.5665165233499422,1,-0.36586810125747854,-0.2915352087050921,0.18299847061832492,0.7840434511213819,-0.6639927017284539,-0.3463071101076144,0.024255038047162183,0.0,0.0,0.0,-0.13855477204812258,-0.3327557620702565,0.68155437899259
2016-05-27,SIM,efd41fec7d9d24fd,0.5034410147932695,0,-0.2502454289374212,-0.0055298643600173725,-0.04420976897708679,-0.35022656914442074,-0.05008603743474272,0.14143763839487844,0.9738771395638092,0.0,0.0,0.9738771395638092,-0.4262600399262908,-0.0640159615663594,0.6876533686504526
2016-05-29,SIM,efd41fec7d9d24fd,0.5230365233922752,1,0.1852915365281359,-0.22770818275384924,-0.26530040364682667,0.2219263731715848,0.15090533099827336,-0.3459262484343468,0.07660845441159506,0.0,0.0,0.0,0.022638404620262797,1.3045439304161328,0.6960881434204327
2016-05-31,SIM,efd41fec7d9d24fd,0.49625682793035286,1,-0.6583970836733276,-0.8918319095961929,0.4052063339372101,0.4790546802877009,0.03564583929302526,-0.2471348832040443,0.18135098193958454,0.0,0.0,0.0,0.04762895114532887,-0.38062813409832746,0.7318519974596527
2016-06-02,SIM,efd41fec7d9d24fd,0.4661562210545086,0,-0.455429665309805,-1.128381428455926,-0.02466687371652529,0.33708853010286505,0.20559369946464498,0.053805122175398346,0.11553673248456815,0.0,0.0,0.0,-0.1358952366107863,0.02734558842955264,0.6651785679169224
2016-06-04,SIM,efd41fec7d9d24fd,0.48137859353748197,1,-1.500902501035573,0.7217956104260258,0.4445668599385658,0.5871151321458064,0.03826569200951989,1.536503427155191,0.14199816431463205,0.0,0.0,0.0,0.5983337721083146,0.1632101456663431,0.8022687402268738
2016-06-06,SIM,efd41fec7d9d24fd,0.49832141319718154,1,-0.7214264995487972,0.16562743460150436,0.3232432283057077,-0.25232224241685236,0.561738128869807,-0.0599837488283959,0.08555246342202401,0.0,0.0,0.0,0.49370754319662286,-0.27410606616010497,0.5974010290532955
2016-06-08,SIM,efd41fec7d9d24fd,0.4386664163958516,0,-0.4678958825429001,-0.4401288796414652,-0.3822878284352037,-0.24250501937583388,-0.018122831380120805,0.832537565098163,0.11312766686253228,0.0,0.0,0.0,1.5908895206348783,0.5533767561060449,0.5070537218908625
2016-06-10,SIM,efd41fec7d9d24fd,0.46198671269756425,0,-0.7016269568557364,-0.38060878434182854,0.06827613714462738,-0.7183127409175437,-0.4699576774250355,0.46370757723175476,0.08494409919867806,0.0,0.0,0.0,-0.24491933233058175,-0.5784012971273824,0.46877020951879156
2016-06-12,SIM,efd41fec7d9d24fd,0.48885261668969476,1,0.08738614429667263,-0.12887951190840624,0.03806728005404477,0.4073157426870784,-0.71950201696078,-0.7046390125602802,0.14138450508949982,0.0,0.0,0.0,-0.24092125127422434,-0.1352200691461917,0.4170934726991069
2016-06-14,SIM,efd41fec7d9d24fd,0.5697894366878283,0,0.45592091356351916,-0.3786271811610676,0.5166327249836319,-0.9501676420764316,-0.12493617661451926,0.6489817138089029,0.07244527580492828,0.0,0.0,0.0,0.399201397324658,0.2947649039658093,0.794130099705926
2016-06-16,SIM,efd41fec7d9d24fd,0.5108867102894477,0,0.2878670723354031,-0.9405910123255097,-0.7088555422187489,1.2034001040576796,0.5265410112154272,-0.4518703366011431,0.10034367931779019,0.0,0.0,0.0,0.3574218759210411,1.0899728125205184,0.5178489688068859
2016-06-18,SIM,efd41fec7d9d24fd,0.5467864357738053,1,0.23461760970805112,0.4943595968144384,-0.03342372135313087,-0.3097983007168743,0.25291706823817856,-1.0233070182414878,0.06302486405212752,0.0,0.0,0.0,0.3139520714716406,0.468731140038488,0.5113754078683992
2016-06-20,SIM,efd41fec7d9d24fd,0.4752153758085974,0,0.8428375225480427,0.6081530327314525,-0.12467938936664881,-0.09034912875610057,0.7775383364919034,0.01906472248022097,0.7913937162186218,0.0,0.7913937162186218,0.0,-0.4046894442519739,-0.07911421108587881,0.9054165357231423
2016-06-22,SIM,efd41fec7d9d24fd,0.5092174060969328,1,0.21774748395830568,-0.46121884509167843,-0.8780606000729482,0.4215843371909777,-0.35376147431101995,0.9344772651729878,0.16001376404571288,0.0,0.0,0.0,-0.30453678483574365,1.0198425147749643,0.8730796685773748
2016-06-24,SIM,efd41fec7d9d24fd,0.4895996272701275,1,0.5656120936040794,-0.2652497405873937,1.1530310337709395,0.9275678535478752,0.16479110167174435,0.6754070628661606,0.04431519360344341,0.0,0.0,0.0,0.29566629078856344,-0.13898745195595472,0.9655042404965275
2016-06-26,SIM,efd41fec7d9d24fd,0.4836761195914992,1,-0.16600811867494009,-0.4535683023036166,-0.330602300870824,-0.6447556440240276,0.4720433633624051,-0.3256357379044374,0.5597419905920126,0.0,0.5597419905920126,0.0,-0.9135348688028136,0.060215510803261006,0.5604231388875642
2016-06-28,SIM,efd41fec7d9d24fd,0.47429345624756464,0,-1.2939839428717919,-0.9997520907878253,0.9886282162855653,0.267206997279166,0.13919660021740074,-0.10962100075870415,0.0817448662290759,0.0,0.0,0.0,-0.8834625842263604,-0.6280823618624376,0.6650047503114628
2016-06-30,SIM,efd41fec7d9d24fd,0.43554969799439003,1,-0.38737347669187716,-0.19745598082560412,-0.21028985767300248,0.2433195283305483,0.10089296014865219,0.25555581423425977,0.09876359830373527,0.0,0.0,0.0,0.4784666190624507,-0.03977114845688587,0.8114240098410115
2016-07-02,SIM,efd41fec7d9d24fd,0.4489629767971221,0,-1.6870533542754114,-1.0152506747017085,0.4479778074176228,0.07464818820118473,-0.4157398977531467,0.10068291026074531,0.15572605282900476,0.0,0.0,0.0,-0.3967931005749667,-0.8761054566063841,0.4074438215467676
2016-07-04,SIM,efd41fec7d9d24fd,0.42248556398335824,0,-0.9346138876348905,-0.4257206479034031,-0.15482319235757952,0.5159199619238803,0.1062077662230056,0.7091358686445498,0.42045426375858264,0.42045426375858264,0.0,0.0,0.41790680853938444,-0.17592893571450124,0.672426224585555
2016-07-06,SIM,efd41fec7d9d24fd,0.4388117111675408,0,-1.5137342281105537,-1.8728254634433017,0.6140603485021568,0.2966483344086917,-0.7705466496100466,0.15773741090876223,0.1873723599646233,0.0,0.0,0.0,0.17594741715795467,-0.3517134977238612,0.6869725538647469
2016-07-08,SIM,efd41fec7d9d24fd,0.39348387696344417,0,-1.066242665960758,-1.9319400417085797,0.47777431365995604,-0.69448614292985,-0.02621995130460451,-0.1098076731058363,0.14064009691813847,0.0,0.0,0.0,0.28863939939406924,-0.29191579335780327,0.5204419218362293
2016-07-10,SIM,efd41fec7d9d24fd,0.4497648654923096,0,-0.41764002494287933,0.4431663774706228,0.8962862507724587,0.9218499876049658,0.05348830289887376,1.6738554570533761,0.17136675923206934,0.0,0.0,0.0,0.0298927594879886,-0.3362687089898433,0.9834093317758978
2016-07-12,SIM,efd41fec7d9d24fd,0.4884789372939097,1,-0.034065635571000286,0.8324831020383121,-0.3296158209354751,0.018646907251155108,-0.6266172490556027,-0.7398139500378875,0.1532604711770051,0.0,0.0,0.0,-0.22882326603701073,-0.14416092407489886,0.6275751859621612
2016-07-14,SIM,efd41fec7d9d24fd,0.530080421253144,0,0.14861082595466366,-0.331933215480361,-0.6046613411487131,-0.05753155224081936,-0.5174176553357481,-0.5536052178157028,0.0938609072345096,0.0,0.0,0.0,0.32020657930161245,0.06322501751760168,0.5174192905686582
